,model,max_depth,n_bits,n_features,training_time,compilation_time,prediction_time,accuracy,f1
395,FHEDecisionTreeClassifier,5,8,10,0.3909345419961028,1.23506470801658,561.206364667014,0.924,0.9266409266409267
396,FHEDecisionTreeClassifier,5,8,11,0.5449087499873713,1.4378657079942059,549.4443345830077,0.92,0.9137931034482759
397,FHEDecisionTreeClassifier,5,8,12,0.5377642499806825,1.3308440840046387,570.0349514999834,0.944,0.9396551724137931
398,FHEDecisionTreeClassifier,5,8,13,0.613400250003906,1.227692999993451,580.9240241669759,0.948,0.9451476793248945
399,FHEDecisionTreeClassifier,5,8,14,0.6467270420107525,1.4656786249834113,585.6729899999918,0.928,0.9150943396226415
400,FHEDecisionTreeClassifier,5,8,15,0.49575237501994707,1.3812362919852603,576.7561396249803,0.928,0.923728813559322
401,FHEDecisionTreeClassifier,5,8,16,0.39548504099366255,1.4156662500172388,564.985969041998,0.928,0.9262295081967213
402,FHEDecisionTreeClassifier,5,8,17,0.6062573340022936,1.2806298329960555,557.5012527500221,0.92,0.9180327868852459
403,FHEDecisionTreeClassifier,5,8,18,0.5774228329828475,1.395546874991851,582.5894456249953,0.932,0.925764192139738
404,FHEDecisionTreeClassifier,5,8,19,0.4977746670192573,1.2744991660001688,572.1498859999992,0.944,0.944
405,FHEDecisionTreeClassifier,5,9,5,0.48784987500403076,1.322711166983936,602.8140938330034,0.924,0.9230769230769231
406,FHEDecisionTreeClassifier,5,9,6,0.4692929580050986,1.393640249996679,612.2328571250255,0.916,0.9121338912133892
407,FHEDecisionTreeClassifier,5,9,7,0.501673958991887,1.5055463750031777,604.4792523749929,0.916,0.9128630705394191
408,FHEDecisionTreeClassifier,5,9,8,0.5985693749971688,1.5494999160000589,624.1161932499963,0.948,0.9432314410480349
409,FHEDecisionTreeClassifier,5,9,9,0.8193601670209318,1.2555177499889396,616.190830165986,0.936,0.9322033898305084
410,FHEDecisionTreeClassifier,5,9,10,0.4452212089963723,1.4175818339863326,603.212726208003,0.92,0.924812030075188
411,FHEDecisionTreeClassifier,5,9,11,0.5214782920083962,1.4064194170059636,606.6305497919966,0.932,0.9282700421940928
412,FHEDecisionTreeClassifier,5,9,12,0.4571107499941718,1.2822276249935385,616.3185958339891,0.952,0.9482758620689655
413,FHEDecisionTreeClassifier,5,9,13,0.5990774579986464,1.4128874159941915,618.5547324999934,0.952,0.9495798319327731
414,FHEDecisionTreeClassifier,5,9,14,0.6825575000257231,1.399996124993777,628.2976849589904,0.944,0.9351851851851852
415,FHEDecisionTreeClassifier,5,9,15,0.6088742080028169,1.4074054170050658,624.592268709006,0.936,0.9327731092436975
416,FHEDecisionTreeClassifier,5,9,16,0.7400197089882568,1.3201346670102794,624.1733967920009,0.936,0.9338842975206612
417,FHEDecisionTreeClassifier,5,9,17,0.7652094170043711,1.36482033302309,632.7504432080023,0.94,0.9382716049382716
418,FHEDecisionTreeClassifier,5,9,18,0.5499340420064982,1.594999041990377,616.2920417499845,0.94,0.9344978165938864
419,FHEDecisionTreeClassifier,5,9,19,0.6719996250176337,1.3853450840106234,608.0191408749961,0.932,0.9306122448979591
420,FHEDecisionTreeClassifier,5,10,5,0.469631334010046,1.3650262920127716,740.9628626659978,0.928,0.928
421,FHEDecisionTreeClassifier,5,10,6,0.535967542004073,1.4271270000026561,703.3047920420067,0.92,0.9152542372881356
422,FHEDecisionTreeClassifier,5,10,7,0.43335666600614786,1.3500570000032894,724.223632749985,0.916,0.9121338912133892
423,FHEDecisionTreeClassifier,5,10,8,0.46718500001588836,1.4800964170135558,758.4159089589957,0.956,0.9515418502202643
424,FHEDecisionTreeClassifier,5,10,9,0.4823178749938961,1.2649309159896802,742.7994831670076,0.94,0.9372384937238494
425,FHEDecisionTreeClassifier,5,10,10,0.526835625001695,1.5272796669742092,724.858485417004,0.936,0.9389312977099237
426,FHEDecisionTreeClassifier,5,10,11,0.5384444159863051,1.6035836250230204,713.7749976249761,0.944,0.9421487603305785
427,FHEDecisionTreeClassifier,5,10,12,0.6047515420068521,1.3993678340048064,718.1784443329962,0.948,0.944206008583691
428,FHEDecisionTreeClassifier,5,10,13,0.5728488749882672,1.276865791005548,727.4783302499854,0.96,0.957983193277311
429,FHEDecisionTreeClassifier,5,10,14,0.4078872080135625,1.31465870901593,741.5666429580015,0.948,0.9395348837209302
430,FHEDecisionTreeClassifier,5,10,15,0.48645712502184324,1.301662749989191,734.9872522920195,0.94,0.9372384937238494
431,FHEDecisionTreeClassifier,5,10,16,0.7454034170077648,1.3243597500259057,720.4658946249983,0.936,0.9338842975206612
432,FHEDecisionTreeClassifier,5,10,17,0.725677792011993,1.4460822499822825,698.7019495409913,0.928,0.9256198347107438
433,FHEDecisionTreeClassifier,5,10,18,0.639347042015288,1.3178860000043642,701.0210717499722,0.932,0.9251101321585903
434,FHEDecisionTreeClassifier,5,10,19,0.6660942499875091,1.3459745419968385,657.9577236670011,0.932,0.9306122448979591
435,FHEDecisionTreeClassifier,5,11,5,0.6193747500074096,1.3858655829972122,728.7807259999972,0.924,0.9230769230769231
436,FHEDecisionTreeClassifier,5,11,6,0.4189173750055488,1.2715329579950776,720.1895683750045,0.912,0.905982905982906
437,FHEDecisionTreeClassifier,5,11,7,0.5318203750066459,1.70072679099394,719.5920377919974,0.92,0.9166666666666666
438,FHEDecisionTreeClassifier,5,11,8,0.516583708988037,1.517946750012925,766.7305161250115,0.952,0.9473684210526315
439,FHEDecisionTreeClassifier,5,11,9,0.4954680420050863,1.5182564580172766,778.8275104580098,0.956,0.9527896995708155
440,FHEDecisionTreeClassifier,5,11,10,0.7337896669923794,1.719248334004078,769.4153214590042,0.932,0.9348659003831418
441,FHEDecisionTreeClassifier,5,11,11,0.4777433330018539,1.4382710420177318,744.878063333017,0.94,0.9377593360995851
442,FHEDecisionTreeClassifier,5,11,12,0.7338400830049068,1.5791106249962468,768.8176664579951,0.948,0.944206008583691
443,FHEDecisionTreeClassifier,5,11,13,0.7085726670047734,1.4875048339890782,760.2986012499896,0.956,0.9535864978902954
444,FHEDecisionTreeClassifier,5,11,14,0.6927135419973638,1.3772254579816945,783.3036127919913,0.948,0.9395348837209302
445,FHEDecisionTreeClassifier,5,11,15,0.6985482920135837,1.4792270840262063,757.9876786659879,0.936,0.9316239316239316
446,FHEDecisionTreeClassifier,5,11,16,0.7106451670115348,1.37935854200623,765.9385577919893,0.936,0.9338842975206612
447,FHEDecisionTreeClassifier,5,11,17,0.6615930830012076,1.3833845409972128,747.8675379579945,0.928,0.9256198347107438
448,FHEDecisionTreeClassifier,5,11,18,0.63264424999943,1.3193962500081398,768.7582282910007,0.936,0.9298245614035088
449,FHEDecisionTreeClassifier,5,11,19,0.5079966250050347,1.4220847919932567,744.4713952080056,0.932,0.9306122448979591
450,FHEDecisionTreeClassifier,6,2,5,0.4836706669884734,0.7669228749873582,225.79091608300223,0.704,0.5934065934065934
451,FHEDecisionTreeClassifier,6,2,6,0.4392288330127485,1.0530685419798829,232.30913395798416,0.736,0.625
452,FHEDecisionTreeClassifier,6,2,7,0.5402042090136092,0.8545239590166602,228.5149185830087,0.736,0.6526315789473685
453,FHEDecisionTreeClassifier,6,2,8,0.531328790995758,0.7973221669963095,226.11594129097648,0.756,0.659217877094972
454,FHEDecisionTreeClassifier,6,2,9,0.516142000007676,0.7537115419982001,227.5209196670039,0.712,0.5813953488372093
455,FHEDecisionTreeClassifier,6,2,10,0.6212333329895046,0.7899832080001943,228.14908258299693,0.692,0.6091370558375635
456,FHEDecisionTreeClassifier,6,2,11,0.43477329198503867,0.8428437499969732,119.5845562920149,0.752,0.6593406593406593
457,FHEDecisionTreeClassifier,6,2,12,0.39194262502132915,0.6027182499819901,108.23050616701948,0.756,0.659217877094972
458,FHEDecisionTreeClassifier,6,2,13,0.39974824999808334,0.612471792002907,110.54615895799361,0.712,0.5862068965517241
459,FHEDecisionTreeClassifier,6,2,14,0.2796873330080416,0.6687813329917844,221.81317237499752,0.788,0.6936416184971098
460,FHEDecisionTreeClassifier,6,2,15,0.7400382079940755,0.9704207500035409,234.29013958299765,0.724,0.6057142857142858
461,FHEDecisionTreeClassifier,6,2,16,0.5201889169984497,0.9184847080032341,229.49798187499982,0.724,0.6310160427807486
462,FHEDecisionTreeClassifier,6,2,17,0.719721750007011,0.9596174579928629,230.74152816698188,0.736,0.648936170212766
463,FHEDecisionTreeClassifier,6,2,18,0.592253625014564,1.0657127919839695,227.62873891700292,0.752,0.6630434782608695
464,FHEDecisionTreeClassifier,6,2,19,0.6811960840132087,1.0917328340001404,233.4472225419886,0.748,0.6735751295336787
465,FHEDecisionTreeClassifier,6,3,5,0.5473920840013307,1.1083084999991115,238.0503060829942,0.904,0.9016393442622951
466,FHEDecisionTreeClassifier,6,3,6,0.6113685829914175,0.9135505000012927,241.3343116249889,0.908,0.9012875536480687
467,FHEDecisionTreeClassifier,6,3,7,0.6200923750002403,1.0336394159821793,242.1955712499912,0.888,0.8842975206611571
468,FHEDecisionTreeClassifier,6,3,8,0.5323900830117054,0.9440520000061952,247.2932169160049,0.904,0.8974358974358975
469,FHEDecisionTreeClassifier,6,3,9,0.6135150000045542,0.9002414999995381,245.74602087499807,0.908,0.8995633187772926
470,FHEDecisionTreeClassifier,6,3,10,0.6609216250071768,1.043019667005865,243.1127259999921,0.904,0.9090909090909091
471,FHEDecisionTreeClassifier,6,3,11,0.890386542014312,1.0118907500000205,250.58613441701164,0.892,0.88
472,FHEDecisionTreeClassifier,6,3,12,0.7964994590147398,0.941820625012042,264.38723450002726,0.932,0.9264069264069265
473,FHEDecisionTreeClassifier,6,3,13,0.862449625012232,1.0174965829937719,263.11499608299346,0.928,0.9224137931034483
474,FHEDecisionTreeClassifier,6,3,14,0.8208540839841589,0.952399667003192,256.41080083401175,0.888,0.8691588785046729
475,FHEDecisionTreeClassifier,6,3,15,0.7080818749964237,1.110435917013092,259.7089700840006,0.908,0.902127659574468
476,FHEDecisionTreeClassifier,6,3,16,0.6699490000028163,1.0042979999852832,263.0232217090088,0.904,0.8991596638655462
477,FHEDecisionTreeClassifier,6,3,17,0.8042344170098659,1.0052516249998007,256.4045342080062,0.9,0.900398406374502
478,FHEDecisionTreeClassifier,6,3,18,0.8053246249910444,0.8162451249954756,251.9633742919832,0.912,0.9051724137931034
479,FHEDecisionTreeClassifier,6,3,19,0.6160804580140393,0.8727212919911835,260.2598461250018,0.888,0.8939393939393939
480,FHEDecisionTreeClassifier,6,4,5,0.6532249159936327,1.2816002080217004,517.309231332998,0.904,0.9008264462809917
481,FHEDecisionTreeClassifier,6,4,6,0.5079275000025518,1.5656875830027275,510.3535001249984,0.916,0.9135802469135802
482,FHEDecisionTreeClassifier,6,4,7,0.502590791991679,1.5400237909925636,505.050699082989,0.896,0.8907563025210085
483,FHEDecisionTreeClassifier,6,4,8,0.6570204999879934,1.286090540990699,508.5288489999948,0.932,0.925764192139738
484,FHEDecisionTreeClassifier,6,4,9,0.937282792001497,1.5214550420059822,515.6414388749981,0.932,0.927038626609442
485,FHEDecisionTreeClassifier,6,4,10,0.7333660830045119,1.3383407500223257,508.0208512079844,0.896,0.896
486,FHEDecisionTreeClassifier,6,4,11,0.726760458026547,1.4178141249867622,509.6905733330059,0.896,0.8916666666666667
487,FHEDecisionTreeClassifier,6,4,12,0.6576984169951174,1.2505296659946907,525.2569538329844,0.928,0.9224137931034483
488,FHEDecisionTreeClassifier,6,4,13,0.7334912499936763,1.5298372910183389,527.4745809170126,0.936,0.9322033898305084
489,FHEDecisionTreeClassifier,6,4,14,0.8346865829953458,1.7467099170025904,515.4100563749962,0.92,0.9074074074074074
490,FHEDecisionTreeClassifier,6,4,15,0.692256250011269,1.4719162910187151,511.7378846249776,0.924,0.9162995594713657
491,FHEDecisionTreeClassifier,6,4,16,0.2833628330263309,1.3452172919933219,496.8117991670151,0.92,0.9186991869918699
492,FHEDecisionTreeClassifier,6,4,17,0.8809556250052992,1.1433937909896486,499.45128924999153,0.948,0.9469387755102041
493,FHEDecisionTreeClassifier,6,4,18,0.7185605409904383,1.2669612090103328,509.6836406659859,0.916,0.9113924050632911
494,FHEDecisionTreeClassifier,6,4,19,0.816287417022977,1.254238624998834,504.10059474999434,0.944,0.9435483870967742
495,FHEDecisionTreeClassifier,6,5,5,0.48730870900908485,1.7285003750002943,587.6835682920064,0.956,0.9558232931726908
496,FHEDecisionTreeClassifier,6,5,6,0.8509920419892296,1.2299310000089463,602.858897750004,0.948,0.944206008583691
497,FHEDecisionTreeClassifier,6,5,7,0.8414557079959195,1.5086525829974562,582.2314108749852,0.924,0.9230769230769231
