,model,max_depth,n_bits,n_features,training_time,compilation_time,prediction_time,accuracy,f1
1026,DecisionTreeClassifier,9,10,11,0.004326250000001863,0,0.0001320840000005319,0.976,0.975
1027,DecisionTreeClassifier,9,10,12,0.004603416999998444,0,0.00010829200000017636,0.984,0.9830508474576272
1028,DecisionTreeClassifier,9,10,13,0.005339665999997578,0,0.0001869579999969062,0.996,0.9959183673469387
1029,DecisionTreeClassifier,9,10,14,0.00800912500000095,0,0.00015887500000033583,0.988,0.9866666666666667
1030,DecisionTreeClassifier,9,10,15,0.010828875000001403,0,0.00017170799999988162,0.992,0.9917355371900827
1031,DecisionTreeClassifier,9,10,16,0.006204500000002611,0,0.0001866250000013281,0.992,0.9921259842519685
1032,DecisionTreeClassifier,9,10,17,0.006784582999998179,0,0.0001716250000001196,0.976,0.976
1033,DecisionTreeClassifier,9,10,18,0.006718166999998942,0,0.00012925000000052478,0.98,0.979253112033195
1034,DecisionTreeClassifier,9,10,19,0.012927624999999665,0,0.00034262499999826446,0.988,0.9881422924901185
1035,DecisionTreeClassifier,9,11,5,0.0021247500000001196,0,0.00012591600000178005,0.992,0.9921259842519685
1036,DecisionTreeClassifier,9,11,6,0.0026319160000021213,0,0.00017383299999806923,0.984,0.9830508474576272
1037,DecisionTreeClassifier,9,11,7,0.0026777500000001453,0,0.0001331659999976864,0.968,0.9682539682539683
1038,DecisionTreeClassifier,9,11,8,0.003248207999998698,0,0.00013220799999658084,0.984,0.9829059829059829
1039,DecisionTreeClassifier,9,11,9,0.0033685409999968385,0,0.0001247919999975977,0.984,0.9833333333333333
1040,DecisionTreeClassifier,9,11,10,0.004238291000000061,0,0.0001516660000007164,0.996,0.9963369963369964
1041,DecisionTreeClassifier,9,11,11,0.0042786659999975996,0,0.00012666699999996922,0.968,0.9669421487603306
1042,DecisionTreeClassifier,9,11,12,0.004684457999999836,0,0.0001241249999992533,0.984,0.9830508474576272
1043,DecisionTreeClassifier,9,11,13,0.005228750000000559,0,0.00012166700000193487,0.996,0.9959183673469387
1044,DecisionTreeClassifier,9,11,14,0.005367374999998731,0,0.00012991600000233916,0.984,0.9821428571428571
1045,DecisionTreeClassifier,9,11,15,0.007282499999998748,0,0.00017245800000154077,0.992,0.9917355371900827
1046,DecisionTreeClassifier,9,11,16,0.008658958000001604,0,0.0002977090000015892,0.992,0.9921259842519685
1047,DecisionTreeClassifier,9,11,17,0.006868999999998238,0,0.0001563749999995423,0.976,0.976
1048,DecisionTreeClassifier,9,11,18,0.006749291999998519,0,0.00016112500000176055,0.98,0.979253112033195
1049,DecisionTreeClassifier,9,11,19,0.007305333000001468,0,0.00015150000000119235,0.988,0.9881422924901185
1050,DecisionTreeClassifier,10,2,5,0.007226750000000948,0,0.00025437500000080604,0.992,0.9921259842519685
1051,DecisionTreeClassifier,10,2,6,0.002706917000001141,0,0.0001448750000001553,0.98,0.9789029535864979
1052,DecisionTreeClassifier,10,2,7,0.0027461249999980453,0,0.00015329200000024912,0.976,0.9761904761904762
1053,DecisionTreeClassifier,10,2,8,0.0033352499999992347,0,0.00016716699999719253,0.984,0.9831932773109243
1054,DecisionTreeClassifier,10,2,9,0.0035067079999997475,0,0.0001661249999997949,0.984,0.9833333333333333
1055,DecisionTreeClassifier,10,2,10,0.004291125000001728,0,0.00015937499999907345,0.996,0.9963369963369964
1056,DecisionTreeClassifier,10,2,11,0.004592041999998742,0,0.00015725000000088585,0.98,0.979253112033195
1057,DecisionTreeClassifier,10,2,12,0.004779083000002515,0,0.00013962499999919942,0.98,0.9790794979079498
1058,DecisionTreeClassifier,10,2,13,0.005388458000002316,0,0.00012699999999910005,0.996,0.9959183673469387
1059,DecisionTreeClassifier,10,2,14,0.005542083999998226,0,0.00011570799999915948,0.992,0.9911504424778761
1060,DecisionTreeClassifier,10,2,15,0.006992625000002306,0,0.00012808299999989003,0.992,0.9917355371900827
1061,DecisionTreeClassifier,10,2,16,0.0063120830000009676,0,0.00016533399999829612,1.0,1.0
